Time	FlowIn	Tout	Hout	Tamb	Hamb	Hin	CryoL	Ta	Tb	Tc	Td	I1	I3
1685974074.8934274	-1.900	24.000	35.100	23.800	38.000	36.013	0.000	21.660	21.816	22.061	22.426	0.780	0.010
1685974075.8933966	-1.350	24.000	35.200	23.700	38.000	36.013	0.000	21.660	21.817	22.061	22.426	0.780	0.000
1685974076.9033656	-1.540	24.000	35.200	23.700	38.000	35.823	0.000	21.660	21.816	22.060	22.426	0.780	0.000
1685974077.903335	-1.350	24.000	35.200	23.700	38.100	35.633	0.000	21.660	21.817	22.061	22.426	0.780	0.000
1685974078.9033022	-1.350	24.000	35.200	23.700	38.100	35.823	0.000	21.660	21.817	22.060	22.426	0.780	0.000
1685974079.9032717	-1.350	24.100	35.200	23.700	38.100	35.443	0.000	21.660	21.817	22.060	22.425	0.780	0.000
1685974080.9032412	-1.350	24.100	35.200	23.700	38.100	35.633	0.000	21.660	21.817	22.061	22.426	0.780	0.000
1685974081.893193	-1.540	24.000	35.200	23.800	38.100	35.443	0.000	21.660	21.816	22.061	22.426	0.780	0.000
1685974082.9031782	-1.170	24.000	35.200	23.800	38.100	36.583	0.000	21.660	21.816	22.061	22.426	0.780	0.000
1685974083.9031465	-0.990	24.100	35.200	23.700	38.100	35.443	0.000	21.660	21.816	22.060	22.426	0.780	0.010
1685974084.893116	0.840	24.100	35.200	23.700	38.100	36.013	0.000	21.660	21.817	22.061	22.427	0.780	0.010
1685974085.8930564	-1.350	24.000	35.200	23.700	38.100	35.633	0.000	21.660	21.817	22.061	22.427	0.780	0.000
1685974086.9030535	-1.350	24.000	35.200	23.700	38.100	36.013	0.000	21.660	21.818	22.061	22.427	0.770	0.000
1685974087.903023	1.210	24.100	35.200	23.700	38.100	35.253	0.000	21.660	21.817	22.061	22.427	0.780	0.000
1685974088.8929918	-0.810	24.100	35.200	23.700	38.100	35.443	0.000	21.660	21.817	22.062	22.427	0.780	0.010
1685974089.8929605	-1.350	24.000	35.300	23.700	38.100	35.823	0.000	21.660	21.817	22.061	22.427	0.780	0.010
1685974090.8929293	-1.350	24.000	35.300	23.700	38.100	35.062	0.000	21.660	21.818	22.061	22.427	0.780	0.000
1685974091.8928986	0.110	24.000	35.200	23.700	38.100	35.443	0.000	21.660	21.818	22.062	22.427	0.780	0.000
1685974092.892871	2.120	24.000	35.200	23.700	38.100	35.253	0.000	21.660	21.817	22.062	22.428	0.780	0.000
1685974093.8928359	-1.170	24.000	35.200	23.800	38.100	35.062	0.000	21.660	21.818	22.062	22.427	0.770	0.000
1685974094.9028046	-0.440	24.000	35.200	23.800	38.100	35.443	0.000	21.660	21.817	22.062	22.428	0.780	0.010
1685974095.8927734	0.110	24.000	35.200	23.700	38.100	35.253	0.000	21.660	21.817	22.061	22.427	0.780	0.000
1685974096.9027457	-1.170	24.000	35.200	23.700	38.100	36.203	0.000	21.660	21.817	22.062	22.427	0.770	0.000
1685974097.9027107	-1.170	24.100	35.200	23.700	38.100	35.253	0.000	21.661	21.818	22.062	22.428	0.780	0.000
1685974098.892682	-1.350	24.100	35.200	23.700	38.100	35.443	0.000	21.660	21.817	22.062	22.428	0.770	0.010
1685974099.9026487	-1.540	24.000	35.200	23.800	38.100	35.253	0.000	21.660	21.817	22.062	22.428	0.780	0.000
1685974100.8926184	-1.350	24.000	35.200	23.800	38.100	34.682	0.000	21.661	21.817	22.062	22.427	0.780	0.000
1685974101.892588	-0.990	24.100	35.200	23.700	38.100	35.633	0.000	21.660	21.819	22.063	22.428	0.780	0.000
1685974102.8925557	-0.620	24.100	35.200	23.700	38.100	35.633	0.000	21.661	21.817	22.062	22.428	0.780	0.000
1685974103.8925254	-0.260	24.000	35.200	23.800	38.100	36.203	0.000	21.660	21.818	22.062	22.427	0.770	0.000
1685974104.8924935	-0.990	24.000	35.200	23.800	38.100	36.203	0.000	21.660	21.818	22.062	22.429	0.780	0.010
1685974105.9024625	-1.170	24.000	35.200	23.700	38.000	35.823	0.000	21.661	21.817	22.062	22.428	0.780	0.010
1685974106.8924317	-1.170	24.000	35.200	23.700	38.000	35.443	0.000	21.661	21.817	22.062	22.428	0.780	0.000
1685974107.8924	-1.350	24.000	35.200	23.800	38.100	35.062	0.000	21.661	21.817	22.063	22.428	0.780	0.000
1685974108.8923693	-1.350	24.000	35.200	23.800	38.100	35.633	0.000	21.660	21.817	22.062	22.428	0.780	0.010
1685974109.8923368	-1.350	24.100	35.200	23.800	38.100	35.633	0.000	21.660	21.818	22.063	22.428	0.770	0.000
1685974110.902307	-0.810	24.100	35.200	23.800	38.100	35.443	0.000	21.661	21.818	22.062	22.428	0.780	0.010
1685974111.9022782	-1.170	24.000	35.100	23.800	38.100	35.823	0.000	21.661	21.819	22.062	22.429	0.770	0.000
1685974112.8922453	-1.540	24.000	35.100	23.800	38.100	35.253	0.000	21.661	21.818	22.063	22.428	0.780	0.000
1685974113.9022121	-1.350	24.100	35.200	23.800	38.000	35.253	0.000	21.661	21.818	22.063	22.428	0.780	0.000
1685974114.9021816	-1.350	24.100	35.200	23.800	38.000	35.633	0.000	21.660	21.818	22.063	22.427	0.780	0.010
1685974115.8921537	-1.900	24.100	35.200	23.800	38.000	35.823	0.000	21.661	21.818	22.063	22.428	0.780	0.010
1685974116.89212	-1.350	24.100	35.200	23.800	38.000	35.633	0.000	21.661	21.819	22.063	22.428	0.780	0.000
1685974117.892089	-1.540	24.100	35.100	23.700	38.000	35.633	0.000	21.661	21.818	22.063	22.428	0.780	0.000
1685974118.8920574	-1.720	24.100	35.100	23.700	38.000	35.823	0.000	21.661	21.819	22.063	22.429	0.770	0.000
1685974119.8920262	-1.350	24.100	35.200	23.700	38.000	35.253	0.000	21.660	21.819	22.062	22.428	0.780	0.000
1685974120.9019957	2.490	24.100	35.200	23.700	38.000	35.443	0.000	21.661	21.819	22.063	22.428	0.780	0.010
1685974121.8919387	-1.350	24.100	35.200	23.700	38.100	35.823	0.000	21.661	21.818	22.062	22.429	0.780	0.000
1685974122.8919332	2.490	24.100	35.200	23.700	38.100	35.062	0.000	21.661	21.818	22.063	22.429	0.780	0.000
1685974123.891902	-1.900	24.100	35.200	23.700	38.100	36.013	0.000	21.661	21.818	22.063	22.429	0.770	0.000
1685974124.8918705	-1.350	24.100	35.200	23.700	38.100	34.872	0.000	21.661	21.819	22.064	22.429	0.780	0.000
1685974125.90184	-1.350	24.100	35.100	23.800	38.100	36.013	0.000	21.661	21.820	22.064	22.429	0.780	0.010
1685974126.89181	-0.810	24.100	35.100	23.800	38.100	36.393	0.000	21.661	21.819	22.064	22.429	0.780	0.010
1685974127.9017766	1.030	24.100	35.100	23.700	38.100	35.633	0.000	21.661	21.818	22.064	22.429	0.780	0.000
1685974128.901746	0.290	24.100	35.100	23.700	38.100	35.253	0.000	21.660	21.819	22.064	22.429	0.780	0.000
1685974129.8916898	-0.990	24.000	35.100	23.700	38.100	35.062	0.000	21.661	21.818	22.063	22.429	0.780	0.000
1685974130.8916855	-1.170	24.000	35.100	23.700	38.100	36.013	0.000	21.661	21.819	22.063	22.429	0.780	0.000
1685974131.8916535	-0.810	24.100	35.200	23.700	38.100	36.203	0.000	21.661	21.819	22.063	22.429	0.780	0.000
1685974132.9016216	-1.720	24.100	35.200	23.700	38.100	35.253	0.000	21.660	21.819	22.063	22.428	0.780	0.000
1685974133.8915904	-1.540	24.100	35.200	23.700	38.100	35.443	0.000	21.661	21.819	22.063	22.429	0.780	0.000
1685974134.8915608	-1.540	24.100	35.200	23.700	38.100	35.633	0.000	21.661	21.819	22.064	22.429	0.770	0.000
1685974135.891529	-1.540	24.100	35.200	23.800	38.100	35.253	0.000	21.661	21.818	22.063	22.430	0.780	0.010
1685974136.9014964	-1.540	24.100	35.200	23.800	38.100	35.823	0.000	21.661	21.819	22.064	22.430	0.780	0.010
1685974137.8914664	-0.810	24.100	35.200	23.700	38.100	35.823	0.000	21.661	21.819	22.064	22.429	0.780	0.000
1685974138.9014342	-1.540	24.100	35.200	23.700	38.100	35.633	0.000	21.661	21.819	22.064	22.429	0.780	0.000
1685974139.9014046	-1.720	24.000	35.100	23.700	38.000	35.443	0.000	21.662	21.820	22.063	22.429	0.780	0.000
1685974140.9013717	-1.900	24.000	35.100	23.700	38.000	35.633	0.000	21.661	21.819	22.064	22.429	0.780	0.000
1685974141.8913412	-0.990	24.100	35.100	23.700	38.000	35.633	0.000	21.661	21.820	22.064	22.430	0.780	0.000
1685974142.8913107	-0.620	24.100	35.100	23.700	38.000	35.633	0.000	21.661	21.820	22.064	22.429	0.770	0.000
1685974143.8912792	-1.350	24.100	35.100	23.700	38.000	35.823	0.000	21.661	21.820	22.064	22.429	0.780	0.000
1685974144.8912475	-1.720	24.100	35.100	23.700	38.000	34.872	0.000	21.662	21.820	22.064	22.430	0.770	0.000
1685974145.8912184	-1.170	24.100	35.100	23.700	38.000	35.633	0.000	21.662	21.820	22.064	22.429	0.780	0.010
1685974146.891186	-1.540	24.100	35.100	23.700	38.000	35.823	0.000	21.662	21.819	22.063	22.430	0.780	0.000
1685974147.9011562	-0.990	24.100	35.100	23.800	38.000	35.823	0.000	21.662	21.819	22.064	22.430	0.780	0.000
1685974148.9011238	2.670	24.100	35.100	23.800	38.000	35.633	0.000	21.662	21.819	22.065	22.430	0.780	0.000
1685974149.9010918	-0.990	24.100	35.100	23.700	38.100	35.633	0.000	21.662	21.820	22.065	22.429	0.780	0.000
1685974150.8910625	-0.990	24.100	35.100	23.700	38.100	35.633	0.000	21.662	21.820	22.065	22.430	0.780	0.010
1685974151.9010305	1.390	24.000	35.100	23.700	38.100	35.253	0.000	21.661	21.820	22.065	22.430	0.780	0.010
1685974152.9009984	-1.170	24.000	35.100	23.700	38.100	36.203	0.000	21.662	21.820	22.065	22.431	0.780	0.000
1685974153.910968	-1.170	24.100	35.100	23.700	38.000	35.633	0.000	21.662	21.820	22.066	22.430	0.780	0.000
1685974154.9109359	1.030	24.100	35.100	23.700	38.000	35.633	0.000	21.662	21.821	22.065	22.430	0.780	0.010
1685974155.920905	-0.620	24.100	35.100	23.800	38.100	36.583	0.000	21.661	21.820	22.064	22.431	0.780	0.010
1685974156.9108746	-0.990	24.100	35.100	23.800	38.100	35.253	0.000	21.662	21.820	22.064	22.430	0.770	0.000
1685974157.9108427	-0.620	24.100	35.000	23.700	38.100	35.633	0.000	21.662	21.820	22.065	22.430	0.780	0.000
1685974158.910812	-0.990	24.100	35.000	23.700	38.100	35.253	0.000	21.662	21.820	22.065	22.430	0.780	0.000
1685974159.9107807	-1.540	24.000	35.100	23.700	38.100	36.013	0.000	21.662	21.819	22.065	22.430	0.780	0.010
1685974160.9207518	0.660	24.000	35.100	23.700	38.100	36.203	0.000	21.662	21.820	22.064	22.431	0.780	0.010
1685974161.9107177	-1.170	24.000	35.100	23.700	38.100	35.633	0.000	21.662	21.820	22.064	22.430	0.780	0.000
1685974162.910687	-1.540	24.000	35.100	23.700	38.100	36.013	0.000	21.662	21.821	22.065	22.430	0.780	0.000
1685974163.9206567	-1.720	24.100	35.100	23.800	38.100	36.203	0.000	21.662	21.821	22.065	22.431	0.780	0.000
1685974164.9106233	-0.810	24.100	35.100	23.800	38.100	36.203	0.000	21.662	21.821	22.066	22.430	0.780	0.010
1685974165.910593	-1.540	24.100	35.100	23.800	38.100	36.393	0.000	21.662	21.821	22.065	22.431	0.780	0.010
1685974166.9105625	-1.540	24.100	35.100	23.800	38.100	36.203	0.000	21.662	21.821	22.065	22.431	0.780	0.000
1685974167.9205313	-1.540	24.100	35.100	23.700	38.100	36.013	0.000	21.662	21.820	22.065	22.431	0.780	0.000
1685974168.910501	-1.350	24.100	35.100	23.700	38.100	36.393	0.000	21.662	21.820	22.065	22.430	0.780	0.000
1685974169.9104695	-1.720	24.100	35.100	23.800	38.100	35.823	0.000	21.662	21.820	22.066	22.431	0.780	0.010
1685974170.9204345	-1.350	24.100	35.100	23.800	38.100	36.013	0.000	21.662	21.822	22.066	22.432	0.780	0.010
1685974171.910407	-1.170	24.100	35.100	23.800	38.100	36.964	0.000	21.662	21.822	22.066	22.432	0.780	0.000
1685974172.9103756	-0.990	24.100	35.100	23.800	38.100	36.393	0.000	21.663	21.820	22.065	22.431	0.780	0.000
1685974173.9103448	1.760	24.000	35.100	23.700	38.100	36.583	0.000	21.661	21.820	22.066	22.431	0.780	0.000
1685974174.9103146	-1.170	24.000	35.100	23.700	38.100	36.393	0.000	21.662	21.821	22.066	22.432	0.780	0.000
1685974175.9102826	3.040	24.100	35.100	23.700	38.000	36.013	0.000	21.662	21.822	22.067	22.432	0.780	0.010
1685974176.9102516	-0.810	24.100	35.100	23.700	38.000	35.443	0.000	21.663	21.822	22.066	22.432	0.780	0.000
1685974177.9102192	-0.620	24.100	35.100	23.700	38.100	36.583	0.000	21.663	21.822	22.065	22.432	0.780	0.000
1685974178.910189	-1.350	24.100	35.100	23.700	38.100	36.393	0.000	21.663	21.821	22.066	22.432	0.780	0.000
1685974179.9201586	-1.540	24.100	35.100	23.800	38.100	35.823	0.000	21.662	21.821	22.066	22.432	0.770	0.010
1685974180.9201267	2.120	24.100	35.100	23.800	38.100	35.443	0.000	21.662	21.821	22.066	22.433	0.780	0.010
1685974181.9100966	-0.620	24.100	35.100	23.800	38.100	35.633	0.000	21.662	21.821	22.066	22.430	0.780	0.000
1685974182.9200642	0.480	24.100	35.100	23.800	38.100	35.633	0.000	21.662	21.821	22.066	22.432	0.780	0.000
1685974183.920035	-1.170	24.100	35.100	23.700	38.100	35.633	0.000	21.662	21.821	22.067	22.432	0.780	0.000
1685974184.9200015	-1.720	24.100	35.100	23.700	38.100	36.203	0.000	21.662	21.821	22.066	22.432	0.770	0.000
1685974185.909971	-1.350	24.100	35.200	23.700	38.100	35.823	0.000	21.662	21.822	22.067	22.432	0.780	0.010
1685974186.9199395	-1.720	24.100	35.200	23.700	38.100	36.013	0.000	21.662	21.822	22.067	22.432	0.770	0.010
1685974187.9099097	1.030	24.100	35.200	23.700	38.100	35.633	0.000	21.662	21.822	22.066	22.433	0.780	0.000
1685974188.9198775	-1.350	24.100	35.200	23.700	38.100	36.583	0.000	21.662	21.821	22.066	22.433	0.780	0.000
1685974189.919846	-0.990	24.100	35.100	23.700	38.100	35.633	0.000	21.663	21.821	22.067	22.432	0.780	0.000
1685974190.9198139	-1.350	24.100	35.100	23.700	38.100	35.823	0.000	21.663	21.822	22.067	22.432	0.780	0.000
1685974191.9097843	-0.440	24.100	35.100	23.700	38.100	36.203	0.000	21.663	21.822	22.067	22.433	0.770	0.000
1685974192.909753	-0.620	24.100	35.100	23.700	38.100	35.823	0.000	21.663	21.822	22.067	22.432	0.780	0.000
1685974193.909722	1.210	24.100	35.200	23.800	38.100	35.633	0.000	21.663	21.821	22.067	22.432	0.770	0.000
1685974194.9096882	-0.620	24.100	35.200	23.800	38.100	35.823	0.000	21.662	21.821	22.067	22.433	0.780	0.000
1685974195.9096289	-1.350	24.100	35.100	23.800	38.100	35.443	0.000	21.663	21.822	22.067	22.432	0.770	0.000
1685974196.9196298	-0.810	24.100	35.100	23.800	38.100	36.393	0.000	21.663	21.821	22.066	22.432	0.780	0.010
1685974197.909597	1.570	24.100	35.100	23.800	38.100	35.633	0.000	21.663	21.822	22.066	22.433	0.780	0.000
1685974198.919565	-1.350	24.100	35.100	23.800	38.100	34.872	0.000	21.663	21.821	22.067	22.432	0.780	0.000
1685974199.9095361	-1.350	24.000	35.200	23.800	38.100	36.583	0.000	21.663	21.822	22.068	22.433	0.780	0.000
1685974200.9095056	-1.540	24.000	35.200	23.800	38.100	36.013	0.000	21.663	21.823	22.067	22.433	0.780	0.000
1685974201.9094727	-1.350	24.100	35.100	23.800	38.200	36.203	0.000	21.663	21.822	22.067	22.433	0.780	0.010
1685974202.9194415	-0.990	24.100	35.100	23.800	38.200	35.823	0.000	21.664	21.822	22.067	22.434	0.780	0.010
1685974203.9093816	-1.170	24.100	35.200	23.800	38.200	36.013	0.000	21.664	21.822	22.067	22.433	0.780	0.000
1685974204.9093785	-0.990	24.100	35.200	23.800	38.200	35.062	0.000	21.663	21.822	22.067	22.433	0.780	0.000
1685974205.919336	-1.350	24.100	35.200	23.700	38.200	35.443	0.000	21.663	21.822	22.068	22.434	0.780	0.000
1685974206.9092915	1.390	24.100	35.200	23.700	38.200	35.633	0.000	21.663	21.823	22.068	22.433	0.770	0.000
1685974207.9092598	-1.350	24.100	35.100	23.800	38.200	35.633	0.000	21.663	21.823	22.068	22.433	0.780	0.010
1685974208.9092343	-0.990	24.100	35.100	23.800	38.200	36.013	0.000	21.662	21.822	22.067	22.433	0.780	0.010
1685974209.9192007	1.030	24.100	35.100	23.700	38.200	35.443	0.000	21.663	21.823	22.068	22.433	0.770	0.000
1685974210.9091864	0.110	24.100	35.100	23.700	38.200	35.443	0.000	21.664	21.822	22.068	22.433	0.780	0.010
1685974211.9191337	-1.720	24.100	35.100	23.700	38.200	34.872	0.000	21.663	21.823	22.068	22.434	0.770	0.000
1685974212.911538	2.310	24.100	35.100	23.700	38.200	35.443	0.000	21.664	21.822	22.067	22.433	0.780	0.000
1685974213.9115078	-0.990	24.100	35.100	23.800	38.200	35.443	0.000	21.663	21.823	22.067	22.433	0.780	0.000
1685974214.9114769	-0.990	24.100	35.100	23.800	38.200	36.013	0.000	21.664	21.823	22.068	22.433	0.780	0.000
1685974215.921424	-0.810	24.000	35.100	23.800	38.200	36.013	0.000	21.663	21.822	22.068	22.434	0.780	0.000
1685974216.9113832	-0.440	24.000	35.100	23.800	38.200	35.253	0.000	21.663	21.823	22.068	22.434	0.770	0.000
1685974217.9113834	-0.810	24.100	35.100	23.700	38.200	36.013	0.000	21.664	21.823	22.068	22.434	0.780	0.010
1685974218.9213376	-1.350	24.100	35.100	23.700	38.200	35.443	0.000	21.664	21.822	22.068	22.434	0.770	0.010
1685974219.9213212	-0.260	24.100	35.100	23.800	38.200	36.203	0.000	21.664	21.823	22.068	22.434	0.780	0.000
1685974220.9112902	-0.990	24.100	35.100	23.800	38.200	36.393	0.000	21.663	21.823	22.068	22.434	0.780	0.000
1685974221.9112587	-1.170	24.100	35.200	23.800	38.200	35.253	0.000	21.663	21.823	22.069	22.434	0.780	0.000
1685974222.91123	-0.990	24.100	35.200	23.800	38.200	35.823	0.000	21.664	21.823	22.068	22.435	0.780	0.000
1685974223.9111965	-0.990	24.000	35.100	23.700	38.200	36.393	0.000	21.664	21.823	22.068	22.434	0.780	0.000
1685974224.9111657	1.390	24.000	35.100	23.700	38.200	35.633	0.000	21.663	21.823	22.069	22.435	0.780	0.000
1685974225.9111216	-0.810	24.000	35.100	23.800	38.100	35.633	0.000	21.664	21.822	22.068	22.434	0.780	0.000
1685974226.9110675	0.290	24.000	35.100	23.800	38.100	35.823	0.000	21.664	21.823	22.068	22.434	0.780	0.000
1685974227.9110394	-0.620	24.100	35.100	23.700	38.100	35.443	0.000	21.664	21.823	22.069	22.435	0.780	0.000
1685974228.9210172	-2.090	24.100	35.100	23.700	38.100	35.633	0.000	21.664	21.822	22.069	22.434	0.780	0.000
1685974229.9109795	-1.720	24.100	35.100	23.800	38.100	35.443	0.000	21.664	21.823	22.069	22.434	0.780	0.000
1685974230.9109783	-1.720	24.100	35.100	23.800	38.100	35.253	0.000	21.664	21.824	22.069	22.434	0.780	0.000
1685974231.9109476	1.390	24.100	35.100	23.800	38.100	35.823	0.000	21.664	21.824	22.069	22.434	0.780	0.000
1685974232.9109159	-1.720	24.100	35.100	23.800	38.100	35.633	0.000	21.664	21.824	22.070	22.434	0.780	0.010
1685974233.9208834	-1.540	24.100	35.100	23.800	38.100	34.682	0.000	21.664	21.824	22.069	22.434	0.780	0.000
1685974234.910838	-1.350	24.100	35.100	23.800	38.100	35.823	0.000	21.663	21.823	22.069	22.434	0.780	0.000
1685974235.9108226	1.570	24.100	35.100	23.700	38.000	35.633	0.000	21.664	21.823	22.070	22.435	0.780	0.000
1685974236.9107907	-1.540	24.100	35.100	23.700	38.000	35.253	0.000	21.664	21.824	22.069	22.435	0.770	0.000
1685974237.92076	-0.070	24.100	35.000	23.700	38.000	36.013	0.000	21.664	21.824	22.069	22.435	0.780	0.000
1685974238.9107301	-1.170	24.100	35.000	23.700	38.000	35.823	0.000	21.664	21.824	22.070	22.435	0.780	0.010
1685974239.910699	-0.260	24.100	35.100	23.700	38.000	35.633	0.000	21.664	21.823	22.069	22.435	0.780	0.010
1685974240.9106681	-1.350	24.100	35.100	23.700	38.000	35.443	0.000	21.664	21.824	22.069	22.434	0.780	0.000
1685974241.9106364	-1.540	24.100	35.000	23.700	38.000	35.443	0.000	21.664	21.824	22.070	22.435	0.780	0.000
1685974242.9206042	-0.440	24.100	35.000	23.700	38.000	36.203	0.000	21.665	21.824	22.070	22.435	0.780	0.000
1685974243.9105732	-1.540	24.100	35.000	23.700	38.000	35.633	0.000	21.664	21.824	22.070	22.436	0.770	0.000
1685974244.920542	-1.350	24.100	35.000	23.700	38.000	35.443	0.000	21.664	21.824	22.069	22.436	0.780	0.000
1685974245.9105117	2.860	24.100	35.000	23.700	38.100	35.633	0.000	21.665	21.823	22.069	22.435	0.780	0.000
1685974246.9204805	-1.350	24.100	35.000	23.700	38.100	34.872	0.000	21.665	21.824	22.069	22.436	0.770	0.000
1685974247.9104493	-0.990	24.100	35.000	23.700	38.100	36.013	0.000	21.664	21.824	22.069	22.436	0.780	0.000
