LinuxTime	Length2	Length4	Tension2	Tension4	ErrLength2	ErrLength4	LengthTot	DayTime
1686299651.7474942	597.19	702.81	17.79	6.68	-1.5	-2.79	1300.0	10:34:11.73
1686299652.752531	597.19	702.81	17.12	6.01	-3.05	-2.55	1300.0	10:34:12.73
1686299654.0469878	597.19	702.81	14.32	4.95	-0.83	-1.36	1300.0	10:34:14.03
1686299655.051454	597.19	702.81	13.78	4.95	-2.67	-2.01	1300.0	10:34:15.03
1686299656.056749	597.19	702.81	10.84	4.81	0.78	-1.88	1300.0	10:34:16.03
1686299657.3199925	597.19	702.81	9.78	3.88	-0.68	0.26	1300.0	10:34:17.30
1686299658.3361726	597.19	702.81	8.17	4.68	-0.24	-1.58	1300.0	10:34:18.32
1686299659.3409603	597.19	702.81	6.17	4.81	1.39	-1.88	1300.0	10:34:19.32
1686299660.602926	597.19	702.81	5.64	4.54	0.15	-1.27	1300.0	10:34:20.58
1686299661.6081347	597.19	702.81	4.83	4.81	0.75	-1.88	1300.0	10:34:21.58
1686299662.621054	597.19	702.81	6.3	4.68	-3.19	-1.58	1300.0	10:34:22.61
1686299664.892219	594.32	705.49	5.1	5.21	-0.81	-2.8	1299.81	10:34:24.87
1686299665.9047337	594.31	705.5	4.7	5.61	0.07	-3.72	1299.81	10:34:25.89
1686299668.1759772	594.29	705.48	3.9	4.41	1.82	-0.96	1299.77	10:34:28.15
1686299669.1811578	594.3	705.49	4.43	4.95	0.65	-2.19	1299.79	10:34:29.16
1686299670.4709694	599.3	700.7	4.43	4.41	0.65	-0.96	1300.0	10:34:30.46
1686299671.4777405	599.3	700.7	4.3	4.81	0.94	-1.19	1300.0	10:34:31.46
1686299672.4829779	599.3	700.7	4.03	5.61	1.52	-1.26	1300.0	10:34:32.46
1686299673.7583473	599.3	700.7	4.97	7.75	-0.52	-3.28	1300.0	10:34:33.74
1686299674.7622726	599.3	700.7	4.83	8.42	-0.24	-2.56	1300.0	10:34:34.75
1686299675.766943	599.3	700.7	3.9	9.22	1.8	-2.14	1300.0	10:34:35.75
1686299677.0518768	599.3	700.7	4.97	9.49	-0.55	0.13	1300.0	10:34:37.03
1686299678.056316	599.3	700.7	4.97	9.62	-0.55	2.05	1300.0	10:34:38.03
1686299679.0683434	599.3	700.7	5.1	10.69	-0.84	1.9	1300.0	10:34:39.05
1686299680.368941	599.3	700.7	4.57	11.76	0.32	2.38	1300.0	10:34:40.35
1686299682.376352	599.3	700.7	4.43	14.17	1.2	0.74	1300.0	10:34:42.36
1686299684.6589217	599.3	700.7	4.97	13.5	0.2	7.2	1300.0	10:34:44.64
1686299685.664185	599.3	700.7	5.37	14.97	-0.07	5.21	1300.0	10:34:45.64
1686299687.950847	599.3	700.7	4.7	14.97	1.83	7.1	1300.0	10:34:47.93
1686299688.9543624	599.21	700.66	5.24	14.57	0.12	8.1	1299.87	10:34:48.93
1686299690.2447762	599.2	700.68	4.7	15.51	1.28	5.95	1299.88	10:34:50.23
1686299691.247115	599.22	700.67	6.04	15.24	-1.63	6.57	1299.8899999999999	10:34:51.23
1686299692.2514014	599.22	700.68	5.64	15.64	-0.76	5.65	1299.9	10:34:52.23
1686299694.5349405	599.2	700.68	4.57	15.77	1.58	5.34	1299.88	10:34:54.52
1686299695.5386019	599.21	700.68	5.1	15.91	0.41	5.03	1299.8899999999999	10:34:55.52
1686299697.841988	599.21	700.68	5.24	15.51	0.12	5.95	1299.8899999999999	10:34:57.82
1686299698.8472912	599.21	700.69	4.97	16.31	0.7	4.11	1299.9	10:34:58.83
1686299702.1487396	599.21	700.68	5.24	15.64	0.12	5.65	1299.8899999999999	10:35:02.13
1686299704.4516597	599.21	700.68	5.24	15.51	0.12	5.95	1299.8899999999999	10:35:04.43
1686299706.741871	599.21	700.67	5.24	15.24	0.12	6.57	1299.88	10:35:06.72
1686299707.7541611	599.2	700.67	4.7	15.24	1.28	6.57	1299.87	10:35:07.74
1686299708.7593076	599.22	700.68	5.77	15.51	-1.05	5.95	1299.9	10:35:08.74
1686299711.0413034	599.21	700.67	4.97	15.24	0.7	6.57	1299.88	10:35:11.03
1686299712.0463698	599.21	700.68	5.5	15.51	-0.47	5.95	1299.8899999999999	10:35:12.03
1686299713.3233366	599.21	700.68	5.1	15.77	0.41	5.34	1299.8899999999999	10:35:13.31
1686299714.327454	599.22	700.68	5.64	15.64	-0.76	5.65	1299.9	10:35:14.31
1686299715.3310835	599.21	700.68	5.24	15.77	0.12	5.34	1299.8899999999999	10:35:15.31
1686299718.621432	600.34	699.58	5.77	16.71	0.07	2.07	1299.92	10:35:18.60
1686299719.912487	600.33	699.62	5.24	15.64	1.24	4.58	1299.95	10:35:19.90
1686299721.921367	600.34	699.56	5.77	15.64	0.07	4.52	1299.9	10:35:21.90
1686299725.2058253	600.33	699.6	5.5	16.44	0.65	2.71	1299.93	10:35:25.19
1686299727.5100656	600.34	699.59	5.9	15.24	-0.22	5.47	1299.93	10:35:27.49
1686299728.5151966	600.34	699.59	5.77	15.24	0.07	5.47	1299.93	10:35:28.49
1686299730.8012419	600.34	699.55	5.9	15.1	-0.22	5.75	1299.8899999999999	10:35:30.78
1686299731.8054094	600.34	699.57	5.9	16.04	-0.22	3.6	1299.91	10:35:31.78
1686299734.1003568	600.34	699.55	5.9	14.97	-0.22	6.06	1299.8899999999999	10:35:34.08
1686299735.1051767	600.34	699.55	5.9	15.1	-0.22	5.75	1299.8899999999999	10:35:35.09
1686299737.405374	600.33	699.56	5.64	15.24	0.36	5.44	1299.8899999999999	10:35:37.39
1686299738.40743	600.32	699.56	4.97	15.51	1.82	4.83	1299.88	10:35:38.39
1686299740.69263	600.34	699.56	6.17	15.37	-0.81	5.14	1299.9	10:35:40.67
1686299741.6959503	600.32	699.56	4.83	15.37	2.11	5.14	1299.88	10:35:41.68
1686299743.9968057	600.32	699.55	4.83	15.1	2.11	5.75	1299.87	10:35:43.98
1686299745.0014536	600.34	699.55	5.9	14.7	-0.22	6.67	1299.8899999999999	10:35:44.98
1686299746.2888803	600.32	699.55	5.1	15.1	1.53	5.75	1299.87	10:35:46.27
1686299747.3003943	600.34	699.57	6.17	16.04	-0.81	3.6	1299.91	10:35:47.29
1686299748.305064	600.35	699.57	6.44	16.04	-1.39	3.6	1299.92	10:35:48.29
1686299750.6173	600.32	699.56	4.83	15.24	2.11	5.44	1299.88	10:35:50.59
1686299751.6289928	600.35	699.55	6.44	14.97	-1.39	6.06	1299.9	10:35:51.61
1686299752.9287698	600.32	699.55	5.1	14.97	1.53	6.06	1299.87	10:35:52.92
1686299753.9334695	600.32	699.55	4.83	14.97	2.11	6.06	1299.87	10:35:53.92
1686299756.2550242	600.33	699.55	5.64	15.1	0.36	5.75	1299.88	10:35:56.24
1686299757.2595756	600.34	699.56	6.17	15.51	-0.81	4.83	1299.9	10:35:57.24
1686299758.264557	600.34	699.55	5.77	14.84	0.07	6.36	1299.8899999999999	10:35:58.25
1686299759.5469909	600.34	699.55	5.9	14.97	-0.22	6.06	1299.8899999999999	10:35:59.53
1686299760.550844	600.34	699.56	5.9	15.37	-0.22	5.14	1299.9	10:36:00.53
1686299761.5551848	600.34	699.57	6.3	16.04	-1.1	3.6	1299.91	10:36:01.53
1686299762.8458202	600.32	699.55	4.83	14.84	2.11	6.36	1299.87	10:36:02.83
1686299763.8507009	600.33	699.55	5.5	14.7	0.65	6.67	1299.88	10:36:03.83
1686299764.855009	600.34	699.55	6.04	15.1	-0.51	5.75	1299.8899999999999	10:36:04.84
1686299766.1397126	600.33	699.55	5.5	14.97	0.65	6.06	1299.88	10:36:06.12
1686299767.143438	600.34	699.56	5.9	15.24	-0.22	5.44	1299.9	10:36:07.12
1686299768.147325	600.33	699.55	5.24	14.97	1.24	6.06	1299.88	10:36:08.12
1686299769.4372509	600.33	699.55	5.64	14.84	0.36	6.36	1299.88	10:36:09.42
1686299770.4421268	600.34	699.56	5.9	15.24	-0.22	5.44	1299.9	10:36:10.43
1686299771.4467573	600.32	699.56	5.1	15.24	1.53	5.44	1299.88	10:36:11.43
1686299773.764769	600.34	699.55	6.04	14.84	-0.51	6.36	1299.8899999999999	10:36:13.75
1686299774.769605	600.33	699.56	5.64	15.64	0.36	4.52	1299.8899999999999	10:36:14.75
1686299776.0498774	600.32	699.55	4.97	14.7	1.82	6.67	1299.87	10:36:16.03
1686299777.0546396	600.34	699.55	6.04	15.1	-0.51	5.75	1299.8899999999999	10:36:17.04
1686299778.0588932	600.33	699.55	5.64	14.57	0.36	6.98	1299.88	10:36:18.04
1686299780.357141	605.0	695.0	5.77	14.97	-0.0	-0.31	1300.0	10:36:20.34
1686299781.360576	604.99	694.99	5.1	14.3	1.46	1.23	1299.98	10:36:21.34
1686299783.663126	604.99	695.01	5.1	15.51	1.46	-1.53	1300.0	10:36:23.65
1686299784.6669524	605.0	695.0	5.64	14.57	0.29	0.61	1300.0	10:36:24.65
1686299786.9750752	605.0	695.0	5.77	14.84	-0.0	-0.0	1300.0	10:36:26.95
1686299787.978536	605.0	695.01	6.04	15.51	-0.58	-1.53	1300.01	10:36:27.95
1686299790.2931519	605.01	695.01	6.17	15.24	-0.88	-0.92	1300.02	10:36:30.28
1686299791.2982855	604.99	695.01	5.24	15.37	1.17	-1.23	1300.0	10:36:31.28
1686299792.5943732	605.0	695.01	5.9	15.24	-0.29	-0.92	1300.01	10:36:32.58
1686299793.5993564	604.98	695.01	4.83	15.24	2.04	-0.92	1299.99	10:36:33.58
1686299794.6026309	605.0	695.02	5.77	16.04	-0.0	-2.76	1300.02	10:36:34.58
1686299795.9192517	604.99	695.01	4.97	15.51	1.75	-1.53	1300.0	10:36:35.91
1686299796.924105	605.0	695.01	5.5	15.51	0.58	-1.53	1300.01	10:36:36.91
1686299797.9289389	605.0	695.01	5.5	15.91	0.58	-2.45	1300.01	10:36:37.91
1686299799.2254748	605.01	695.01	6.3	15.91	-1.17	-2.45	1300.02	10:36:39.21
1686299801.234027	604.99	695.0	5.1	14.84	1.46	-0.0	1299.99	10:36:41.22
1686299803.5363846	605.0	695.0	5.77	14.84	-0.0	-0.0	1300.0	10:36:43.52
1686299804.5407531	604.99	695.0	5.24	15.1	1.17	-0.61	1299.99	10:36:44.52
1686299805.8391438	605.01	695.0	6.17	14.97	-0.88	-0.31	1300.01	10:36:45.82
1686299806.8438025	605.0	695.01	5.64	15.24	0.29	-0.92	1300.01	10:36:46.83
1686299807.848748	604.99	695.0	4.97	14.57	1.75	0.61	1299.99	10:36:47.83
1686299809.1472714	605.0	695.0	5.5	14.84	0.58	-0.0	1300.0	10:36:49.13
1686299810.151802	605.0	695.0	5.77	14.84	-0.0	-0.0	1300.0	10:36:50.13
1686299811.1557484	604.98	694.99	4.83	14.3	2.04	1.23	1299.97	10:36:51.13
1686299812.452429	605.0	695.01	5.9	15.24	-0.29	-0.92	1300.01	10:36:52.43
1686299813.4559855	605.0	695.0	5.77	14.84	-0.0	-0.0	1300.0	10:36:53.44
1686299815.7561107	605.0	695.0	5.64	15.1	0.29	-0.61	1300.0	10:36:55.74
1686299816.7612798	604.99	695.0	5.37	14.7	0.88	0.31	1299.99	10:36:56.74
1686299817.7665114	605.0	695.0	6.04	14.57	-0.58	0.61	1300.0	10:36:57.74
1686299819.0977464	605.01	695.0	6.17	15.1	-0.88	-0.61	1300.01	10:36:59.08
1686299820.101807	605.01	695.0	6.44	14.97	-1.46	-0.31	1300.01	10:37:00.09
